Hit,Smiles
1350632,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O[C@@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC[C@@H]6[C@H]7[C@@H](CC[C@@]7(CC[C@@]56C)C(=O)O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)C(=C)C)C3(C)C)[C@@H]2O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O)C(=O)O)[C@H](O)[C@H](O)[C@H]1O
1350633,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O[C@@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC[C@@H]6[C@H]7[C@@H]([C@@H]8C[C@@]7(CC[C@@]56C)C(=O)O8)C(=C)C)C3(C)C)[C@@H]2O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O)C(=O)O)[C@H](O)[C@H](O)[C@H]1O
1350634,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O[C@@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC[C@@H]6[C@H]7[C@@H]([C@@H]8C[C@@]7(CC[C@@]56C)C(=O)O8)C(C)(C)O)C3(C)C)[C@@H]2O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O)C(=O)O)[C@H](O)[C@H](O)[C@H]1O
1350635,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@H](O[C@H]3O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C7[C@@H]8CC(C)(C)C[C@H](O)[C@]89C[C@@H](OC9=O)[C@@]67C)C4(C)C)C(=O)O)[C@H](O)[C@H](O)[C@H]1O
1350639,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)O
1350640,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@H](O[C@H]3O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C7[C@@H]8C[C@@](C)(CO)[C@@H](O)C[C@]89C[C@@H](OC9=O)[C@@]67C)C4(C)C)C(=O)O)[C@H](O)[C@H](O)[C@H]1O
1350641,CC(=O)OC[C@]1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)C(=O)O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)[C@H]9C[C@]2(C[C@@H]1O)C(=O)O9
1350642,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@H](O[C@H]3O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C7[C@@H]8C[C@@](C)(COC(=O)C)[C@@H](O)C[C@]89C[C@@H](OC9=O)[C@@]67C)C4(C)C)C(=O)O)[C@H](O)[C@H](O)[C@H]1O
1350643,Clc1ccccc1CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2
1350644,Clc1cccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)c1
1350645,Clc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1
1350646,Brc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1
1350647,Fc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1
1350648,Cc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1
1350649,COc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1
1350650,COc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1OC
1350651,COc1cc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc(OC)c1OC
1350652,COc1ccc(cc1)C(=O)C2CCN(CC2)[C@@H]3CN(CC[C@H]3O)C(=O)c4ccccc4.OC(=O)C(=O)O
1350653,COc1ccc(cc1)C(=O)C2CCN(CC2)[C@@H]3CN(CC[C@H]3O)C(=O)c4cccnc4.OC(=O)C(=O)O
1350654,COc1ccc(cc1)C(=O)C2CCN(CC2)[C@@H]3CN(CC[C@H]3O)C(=O)c4cccs4.OC(=O)C(=O)O
1350655,COc1ccc(cc1)C(=O)C2CCN(CC2)[C@@H]3CN(CC[C@H]3O)C(=O)c4ccc(C)s4.OC(=O)C(=O)O
1350656,COc1ccc(cc1)C(=O)C2CCN(CC2)[C@@H]3CN(CC[C@H]3O)C(=O)c4sccc4C.OC(=O)C(=O)O
1350657,O[C@@H]1CN(CC[C@H]1N2CCC(CC2)C(=O)c3ccc(F)cc3)C(=O)c4cccs4.OC(=O)C(=O)O
1350658,Cc1ccsc1C(=O)N2CC[C@H]([C@H](O)C2)N3CCC(CC3)C(=O)c4ccc(F)cc4.OC(=O)C(=O)O
1350659,COc1ccc(cc1)C(=O)C2CCN(CC2)[C@@H]3CCN(C[C@H]3O)C(=O)c4cccs4.OC(=O)C(=O)O
1350660,COc1ccc(cc1)C(=O)C2CCN(CC2)[C@@H]3CCN(C[C@H]3O)C(=O)c4ccc(C)s4.OC(=O)C(=O)O
1350661,Nc1nc2Cc3ccccc3c2c(Nc4ccc(F)cc4)n1
1350662,Nc1nc2Cc3ccccc3c2c(Nc4cccc(Cl)c4)n1
1350663,Nc1nc2Cc3ccccc3c2c(Nc4ccccc4)n1
1350664,CC(C)c1ccccc1Nc2nc(N)nc3Cc4ccccc4c23
1350665,CC(C)c1ccc(Nc2nc(N)nc3Cc4ccccc4c23)cc1
1350666,Nc1nc2Cc3ccccc3c2c(Nc4cccc(F)c4)n1
1350667,Nc1nc2Cc3ccccc3c2c(Nc4ccc(Cl)cc4)n1
1350668,Nc1nc2Cc3ccccc3c2c(Nc4cccc(Br)c4)n1
1350669,Nc1nc2Cc3ccccc3c2c(Nc4ccc(Br)cc4)n1
1350670,Nc1nc2Cc3ccccc3c2c(Nc4ccc(cc4)C(F)(F)F)n1
1350671,COc1cccc(Nc2nc(N)nc3Cc4ccccc4c23)c1
1350672,Nc1nc2Cc3ccccc3c2c(Nc4ccc(F)c(Cl)c4)n1
1350673,Nc1nc2Cc3ccccc3c2c(Nc4ccc(Cl)cc4F)n1
1350674,COc1ccc(cc1)n2nnc(CCCN3c4ccccc4Sc5ccccc35)n2
1350681,CN1CCN(CC1)C(=O)c2cc3cnccc3[nH]2
1350675,COc1ccc(cc1)n2nnc(\C=C/C=C/N3c4ccccc4Sc5ccccc35)n2
1350676,COc1ccc(cc1)n2nnc(CCCCN3c4ccccc4Sc5ccccc35)n2
1350677,COc1ccc(cc1)n2nnc(CCC(O)CN3c4ccccc4Sc5ccccc35)n2
1350678,CN1CCN(CC1)C(=O)c2cc3ccccc3s2
1350679,CN1CCN(CC1)C(=O)c2oc3ccc(Cl)cc3c2
1350680,CN1CCN(CC1)C(=O)c2cc3ncccc3[nH]2
1350682,CN1CCN(CC1)C(=O)c2cc3ccncc3[nH]2
1350683,CN1CCN(CC1)C(=O)c2cc3c(F)cccc3[nH]2
1350684,CN1CCN(CC1)C(=O)c2cc3c(Cl)cccc3[nH]2
1350685,COc1cccc2[nH]c(cc12)C(=O)N3CCN(C)CC3
1350686,CN1CCN(CC1)C(=O)c2cc3c(O)cccc3[nH]2
1350687,CN1CCN(CC1)C(=O)c2cc3c(cccc3[nH]2)[N+](=O)[O-]
1350688,CN1CCN(CC1)C(=O)c2cc3c(N)cccc3[nH]2
1350689,CN1CCN(CC1)C(=O)c2cc3c(cccc3[nH]2)C(=O)C
1350690,CN1CCN(CC1)C(=O)c2cc3cc(ccc3[nH]2)[N+](=O)[O-]
1350691,CN1CCN(CC1)C(=O)c2cc3cc(ccc3[nH]2)C(=O)C
1350692,CN1CCN(CC1)C(=O)c2cc3ccc(Cl)cc3[nH]2
1350723,Cl.CC(=O)N[C@H]1CN[C@H](CO)[C@@H](O)[C@@H]1O
1350693,CN1CCN(CC1)C(=O)c2cc3ccc(O)cc3[nH]2
1350694,CN1CCN(CC1)C(=O)c2cc3ccc(cc3[nH]2)[N+](=O)[O-]
1350695,CN1CCN(CC1)C(=O)c2cc3ccc(N)cc3[nH]2
1350696,CN1CCN(CC1)C(=O)c2cc3cccc(F)c3[nH]2
1350697,CCCC(=O)Nc1ccnc(NC(=O)c2ccccc2Br)c1
1350734,COc1ccc2ccc(cc2c1)S(=O)(=O)N(Cc3ccccc3)[C@H]4CCN(Cc5ccc(s5)C(=N)N)C4=O
1350698,Brc1ccccc1C(=O)Nc2cc(NC(=O)C3CCCC3)ccn2
1350699,Brc1ccccc1C(=O)Nc2cc(NC(=O)c3ccccc3)ccn2
1350700,CCCC(=O)Nc1ccc2nc([nH]c2c1)c3ccccc3Br
1350701,CCCNC(=O)c1coc(NC(=O)c2ccccc2Br)n1
1350702,CC(C)CNC(=O)c1coc(NC(=O)c2ccccc2Br)n1
1350703,CCCC(=O)Nc1ccc(Cl)c(NC(=O)c2ccccc2Br)c1
1350704,CCC(=O)Nc1cccc(NC(=O)c2ccccc2C)c1C
1350705,CCCNC(=O)c1cccc(NC(=O)c2ccccc2Cl)c1
1350706,CCCC(=O)Nc1cccc(c1)C(=O)Nc2ccccc2Cl
1350707,CCOC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1
1350708,CCS(=O)(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1
1350709,CCCCS(=O)(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1
1350710,CCCC(=O)N(C)c1cccc(NC(=O)c2ccccc2Br)c1
1350711,CCCC(=O)Nc1cccc(c1)N(C)C(=O)c2ccccc2Br
1350712,CN(C(=O)c1ccccc1Br)c2cccc(NC(=O)C3CCCC3)c2
1350713,Brc1ccccc1C(=O)Nc2cccc(c2)N3CCCCC3=O
1350714,Brc1ccccc1C(=O)Nc2cccc(c2)N3CCCS3(=O)=O
1350715,CC(=O)N1CCCc2ccc(NC(=O)c3ccccc3Br)cc12
1350716,CCS(=O)(=O)N1CCCc2ccc(NC(=O)c3ccccc3Br)cc12
1350717,CCCC(=O)Nc1cccc(NCc2ccccc2Br)c1
1350718,CCCCNc1cccc(NC(=O)c2ccccc2Br)c1
1350719,CCC(C)(C)C(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1
1350720,CC(C)CC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1
1350721,CC(C)CC(=O)Nc1cccc(NC(=O)c2ccccc2C)c1
1350722,C[C@@H](NC(=O)[C@@H](C)NC(=O)[C@H](CCC[C@@H](N)C(=O)O)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]1[C@@H](NC(=O)C)[C@@H]2OC[C@@H](O2)[C@H]1O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(=O)C)C(=O)O)C(=O)O
1350724,Cl.C[C@@H](O[C@H]1[C@H](O)[C@@H](CO)NC[C@@H]1NC(=O)C)C(=O)O
1350725,Cl.C[C@H](NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)NC[C@@H]1NC(=O)C)C(=O)O
1350726,Cl.C[C@H](NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)NC[C@@H]1NC(=O)C)C(=O)N[C@H](CCC(=O)O)C(=O)O
1350727,CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(=O)C)[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O)[C@H]1NC(=O)C
1350728,COc1cccc2C=C(C(=O)c3occc3)C(=S)Oc12
1350729,Brc1ccc2OC(=S)C(=Cc2c1)C(=O)c3occc3
1350730,Brc1ccc2OC(=S)C(=Cc2c1)C(=O)c3cccs3
1350731,COc1ccc(cc1)C(=O)C2=Cc3c(OC2=S)ccc4ccccc34
1350732,O=C(C1=Cc2c(OC1=S)ccc3ccccc23)c4occc4
1350733,O=C(C1=Cc2c(OC1=S)ccc3ccccc23)c4cccs4
1350735,COc1ccc2ccc(cc2c1)S(=O)(=O)N(Cc3ccsc3)[C@H]4CCN(Cc5csc(c5)C(=N)N)C4=O
1350736,COc1ccc2ccc(cc2c1)S(=O)(=O)N(C)[C@H]3CCN(Cc4ccc(s4)C(=N)N)C3=O
1350737,COC1=CC(=O)c2c(O)c3C[C@@H](O)[C@@](C)(O)Cc3c(O)c2C1=O
1350738,COC1=CC(=O)c2c(O)c3C[C@@H](OC(=O)C)[C@@](C)(O)Cc3c(O)c2C1=O
1350739,COC1=CC(=O)c2c(O)c3[C@H](O)[C@@H](OC(=O)C)[C@@](C)(O)Cc3c(O)c2C1=O
1350740,COc1cc(O)c2C(=O)c3cc(O)c(C)cc3C(=O)c2c1O
1350741,COc1cc(O)c2C(=O)c3cc(O)c(C)cc3C(=O)c2c1OC(=O)C
1350742,COc1cc(OC(=O)C)c2C(=O)c3cc(O)c(C)cc3C(=O)c2c1O
1350743,COc1cc(O)c2C(=O)c3cc(OC(=O)C)c(C)cc3C(=O)c2c1O
1350748,COc1cc(O)c2C(=O)c3ccc(C)cc3C(=O)c2c1OC(=O)C
1350744,COc1cc(OC(=O)C)c2C(=O)c3cc(O)c(C)cc3C(=O)c2c1OC(=O)C
1350745,COc1cc(O)c2C(=O)c3cc(OC(=O)C)c(C)cc3C(=O)c2c1OC(=O)C
1350746,COc1cc(OC(=O)C)c2C(=O)c3cc(OC(=O)C)c(C)cc3C(=O)c2c1O
1350747,COc1cc(OC(=O)C)c2C(=O)c3cc(OC(=O)C)c(C)cc3C(=O)c2c1OC(=O)C
1350749,C[C@@H]1O[C@@H](OC2=C(Oc3c(C2=O)c(O)cc(O)c3c4c(O)cc5OC(=C(O[C@@H]6O[C@@H](C)[C@H](OC(=O)C)[C@@H](O)[C@H]6O)C(=O)c5c4O)c7ccc(O)cc7)c8ccc(O)cc8)[C@H](O)[C@H](O)[C@H]1OC(=O)C
1350750,COC(=O)[C@]1(O)[C@](C)(O)c2cc(OC)c3cc(C)c(O)cc3c2[C@@]14Oc5cc6c(cc(OC)c7cc(C)c(O)cc67)c(C)c5O4
1350751,COC(=O)[C@]1(O)[C@](C)(O)c2cc(OC)c3cc(C)c(O)cc3c2[C@]14Oc5cc6c(cc(OC)c7cc(C)c(O)cc67)c(C)c5O4
1350752,COC1=Cc2c(OC1=O)cc(OC)c3cc(C)c(O)cc23
1350753,Cc1cc2C(=O)C=C3C(=C(C4=C5C(=CC(=O)c6cc(C)c(O)cc56)C(C)(C)C4=O)C(=O)C3(C)C)c2cc1O
1350754,COc1ccc2c(N([C@H]3C[C@@H]4CCN(C)CC[C@@]23C(=O)[C@]45O[C@H]5C)C(=O)C)c1O
1350755,COc1ccc2c(N([C@H]3C[C@@H]4CCN(C)CC[C@@]23C(=O)/C/4=C\C)C(=O)C)c1O
1350756,COc1ccc2c(N([C@H]3C[C@@H]4CCN(C)CC[C@@]23C(=O)/C/4=C/C)C(=O)C)c1O
1350757,CC[C@@]12CCCN3CC[C@@]4([C@@H](CC1)N(C(=O)C)c5c(O)cccc45)[C@@H]23
1350767,CCC\C=C\1/OC(=O)C2=C1CC[C@@H]3[C@H](CCC)[C@]4(OC(=O)C5=C4CCC=C5)[C@H]23
1350758,CC(=O)N1[C@H]2C[C@H]3CCN4CC[C@]2(c5cccc(O)c15)[C@]46OCC=C36
1350759,COc1cc(O)c2N([C@H]3C[C@H]4CCN5CC[C@]3(c2c1)[C@]56OCC=C46)C(=O)C
1350760,CCCC(=O)N1[C@H]2C[C@H]3CCN4CC[C@]2(c5cccc(O)c15)[C@]46OCC=C36
1350761,C[C@H]1[C@H](C)c2ncccc2C(=O)OC[C@]3(C)O[C@]45[C@H](O)[C@H]3[C@H](OC(=O)c6ccccc6)[C@@H](OC(=O)C)[C@]4(COC(=O)C)[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](OC1=O)[C@]5(C)O
1350762,C[C@H]1[C@H](C)c2ncccc2C(=O)OC[C@]3(C)O[C@]45[C@H](OC(=O)C)[C@H]3[C@H](OC(=O)c6ccccc6)[C@@H](OC(=O)C)[C@]4(COC(=O)C)[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](OC1=O)[C@]5(C)O
1350763,CC1CCc2ncccc2C(=O)OC[C@]3(C)O[C@]45[C@H](OC(=O)C)[C@H]3[C@H](OC(=O)c6ccccc6)[C@@H](OC(=O)C)[C@]4(COC(=O)C)[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](OC1=O)[C@]5(C)O
1350764,CC1(C)[S+]([O-])SC(=O)[C@@]1(C)O
1350765,CC1(C)[S+]([O-])SC(=O)[C@]1(C)O
1350766,CCC\C=C\1/OC(=O)C2=C[C@H]3CCC12[C@]4(OC(=O)C5=C4CCC=C5)[C@@H]3CCC
1350780,CO[C@H]1[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](CO)O[C@@H](O[C@H]3CC[C@@]4(C)[C@H](C3)[C@@H](O)C[C@@H]5[C@@H]4CC[C@@]6(C)[C@H]5C[C@@H]7O[C@]8(CC[C@@H](C)CO8)[C@@H](C)[C@H]67)[C@@H]1O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O
1350768,CCCC[C@@]12O[C@@]34CCCC=C3C(=O)O[C@]45[C@@H](CCC)[C@H]6CC[C@@]15C(=C6)C(=O)N2[C@H](C)c7ccccc7
1350769,CCCC[C@]12O[C@]34CCCC=C3C(=O)O[C@@]45[C@H](CCC)[C@@H]6CC[C@]15C(=C6)C(=O)N2[C@H](C)c7ccccc7
1350770,CCCC[C@]12O[C@]34CCCC=C3C(=O)O[C@@]45[C@H](CCC)[C@H]6CC[C@]15C(=C6)C(=O)N2[C@@H](C)c7ccccc7
1350771,CCCC[C@@]12O[C@@]34CCCC=C3C(=O)O[C@]45[C@@H](CCC)[C@@H]6CC[C@@]15C(=C6)C(=O)N2[C@@H](C)c7ccccc7
1350772,CC(C)[C@@H]1OC(=O)\C=C\C=C\C=C\C=C\C=C\C=C\C[C@@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H](O)C[C@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)CC[C@@H]1C
1350781,COC[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](C2)[C@@H](O)C[C@@H]4[C@@H]3CC[C@@]5(C)[C@H]4C[C@@H]6O[C@]7(CC[C@@H](C)CO7)[C@@H](C)[C@H]56)[C@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@@H](O)[C@@H]1O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O
1350782,C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC(=O)[C@H]6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O
1350773,CC(C)[C@@H]1OC(=O)\C=C\C=C\C=C\C=C\C=C\C=C/C[C@@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H](O)C[C@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)CC[C@@H]1C
1350774,C[C@@H]1O[C@@H](O[C@H]2C(O)O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
1350775,CCS[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O
1350776,C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5C[C@H](O)[C@H]6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]9OC[C@H](O)[C@H](O)[C@H]9O
1350777,CO[C@@H]1[C@H](O)[C@@H](O)[C@H](C)O[C@H]1O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3OC)[C@H](O[C@H]4CC[C@@]5(C)[C@H](C4)[C@@H](O)C[C@@H]6[C@@H]5CC[C@@]7(C)[C@H]6C[C@@H]8O[C@]9(CC[C@@H](C)CO9)[C@@H](C)[C@H]78)O[C@@H]2CO
1350778,CO[C@@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](OC)[C@H]3O)[C@H](O[C@H]4CC[C@@]5(C)[C@H](C4)[C@@H](O)C[C@@H]6[C@@H]5CC[C@@]7(C)[C@H]6C[C@@H]8O[C@]9(CC[C@@H](C)CO9)[C@@H](C)[C@H]78)O[C@@H]2CO)[C@@H]1O
1350779,CO[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](OC)[C@@H](O)[C@H]3O)[C@H](O[C@H]4CC[C@@]5(C)[C@H](C4)[C@@H](O)C[C@@H]6[C@@H]5CC[C@@]7(C)[C@H]6C[C@@H]8O[C@]9(CC[C@@H](C)CO9)[C@@H](C)[C@H]78)O[C@@H]2CO)[C@H](O)[C@@H]1O
1350785,C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5C[C@H](O)[C@H]6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C
1350786,C[C@]12C[C@@H](OC(=O)[C@@H]1[C@H](O)C[C@@]34COC(=O)C3=CC[C@H]5O[C@@]245)c6cocc6
1350787,C[C@]12C[C@@H](OC(=O)[C@@]1(O)CC[C@@]34COC(=O)C3=CC[C@H]5O[C@@]245)c6cocc6
1350788,C\C=C(/C)\C=C\C(=O)N[C@@H]([C@H](C)c1ccccc1)C(=O)O[C@H](C)[C@@H](C)C(=O)O
1350789,CN1C(=O)[C@]23SS[C@@]1(CO)C(=O)N2[C@H]4Nc5ccccc5C4([C@@H]3O)[C@]67[C@H](Nc8ccccc68)N9C(=O)[C@]%10(CO)SSS[C@@]9([C@H]7O)C(=O)N%10C
1350790,CN1C(=O)[C@]23SSS[C@@]1(CO)C(=O)N2[C@H]4Nc5ccccc5[C@]4([C@@H]3O)C67[C@H](Nc8ccccc68)N9C(=O)[C@]%10(CO)SSS[C@@]9([C@H]7O)C(=O)N%10C
1350791,CN1C(=O)[C@]23SS[C@@]1(CO)C(=O)N2[C@H]4Nc5ccccc5[C@]4([C@@H]3O)C67[C@H](Nc8ccccc68)N9C(=O)[C@]%10(CO)SS[C@@]9([C@H]7O)C(=O)N%10C
1350792,CS[C@]1(CO)N(C)C(=O)[C@@]2(SC)[C@@H](O)[C@]3([C@H](Nc4ccccc34)N2C1=O)C56[C@H](O)[C@@]7(SC)N([C@H]5Nc8ccccc68)C(=O)[C@](CO)(SC)N(C)C7=O
1350793,CS[C@]1(CO)N(C)C(=O)[C@@]2(SC)[C@@H](O)[C@]3([C@H](N(C=O)c4ccccc34)N2C1=O)c5c[nH]c6ccccc56
1350796,C(Nc1ccnc(NC2CCN(Cc3ccccc3)CC2)n1)c4ccc5OCOc5c4
1350798,CC(=O)Oc1c(Br)cc(Br)cc1Oc2ccc(Br)cc2Br
1350799,Brc1ccc(Oc2cc(Br)cc(Br)c2OCC=C)c(Br)c1
1350800,Brc1ccc(Oc2cc(Br)cc(Br)c2OCC#C)c(Br)c1
1350801,OCCOc1c(Br)cc(Br)cc1Oc2ccc(Br)cc2Br
1350802,OCCCOc1c(Br)cc(Br)cc1Oc2ccc(Br)cc2Br
1350858,COc1ccc2c(c1)\C(=N/O)\c3c2c(Nc4cccc(c4)\C(=N\O)\C)nc5ccccc35
1350803,Brc1ccc(Oc2cc(Br)cc(Br)c2OCc3ccccc3)c(Br)c1
1350804,CCOC(=O)C(C)Oc1c(Br)cc(Br)cc1Oc2ccc(Br)cc2Br
1350805,CC(C)(C)C(=O)C(Oc1c(Br)cc(Br)cc1Oc2ccc(Br)cc2Br)C#N
1350806,BrCCOc1c(Br)cc(Br)cc1Oc2ccc(Br)cc2Br
1350807,BrCCCOc1c(Br)cc(Br)cc1Oc2ccc(Br)cc2Br
1350808,BrCCCCOc1c(Br)cc(Br)cc1Oc2ccc(Br)cc2Br
1350809,BrCCCCCOc1c(Br)cc(Br)cc1Oc2ccc(Br)cc2Br
1350810,BrCCCCCCOc1c(Br)cc(Br)cc1Oc2ccc(Br)cc2Br
1350811,CN1CCN(CCCCCOc2c(Br)cc(Br)cc2Oc3ccc(Br)cc3Br)CC1
1350812,CC(C)(C)OC(=O)N1CCN(CCCCCOc2c(Br)cc(Br)cc2Oc3ccc(Br)cc3Br)CC1
1350813,Brc1ccc(Oc2cc(Br)cc(Br)c2OCCCCCN3CCN(CC3)c4ccccc4)c(Br)c1
1350814,COc1ccccc1N2CCN(CCCCCOc3c(Br)cc(Br)cc3Oc4ccc(Br)cc4Br)CC2
1350815,Brc1ccc(Oc2cc(Br)cc(Br)c2OCCCCCN3CCN(C\C=C\c4ccccc4)CC3)c(Br)c1
1350816,CC(C)(C)OC(=O)N1CCCN(CCCCCOc2c(Br)cc(Br)cc2Oc3ccc(Br)cc3Br)CC1
1350817,Brc1ccc(Oc2cc(Br)cc(Br)c2OCCCCCN3CCOCC3)c(Br)c1
1350818,Cc1ccc(cc1)S(=O)(=O)n2nc(N3CCN(CCCCCOc4c(Br)cc(Br)cc4Oc5ccc(Br)cc5Br)CC3)c6cc(ccc26)[N+](=O)[O-]
1350819,ON1C(=O)Nc2cc(ccc2C1=O)C(F)(F)F
1350820,ON1C(=O)Nc2cc(c(cc2C1=O)[N+](=O)[O-])C(F)(F)F
1350821,Nc1cc2C(=O)N(O)C(=O)Nc2cc1C(F)(F)F
1350822,ON1C(=O)Nc2cc(c(NC(=O)c3ccccc3C(=O)O)cc2C1=O)C(F)(F)F
1350823,ON1C(=O)Nc2cc(c(cc2C1=O)n3cnnc3)C(F)(F)F
1350824,ON1C(=O)Nc2cc(c(cc2C1=O)n3cccc3)C(F)(F)F
1350825,ON1C(=O)Nc2cc(c(cc2C1=O)n3ccc(C=O)c3)C(F)(F)F
1350826,ON1C(=O)Nc2cc(c(cc2C1=O)n3ccc(c3)C(=O)O)C(F)(F)F
1350827,CON1C(=O)Nc2cc(c(cc2C1=O)n3cnnc3)C(F)(F)F
